respid,response_type,response_text,sex,age_cohorts,political_id3,close_nkmigrants
1624,vote,한국채류기간이 길어서,Female,30-39,Conservative,Somewhat distant
1625,hire,직업 선호,Female,18-29,Progressive,Neither close nor distant
1625,neighbor,여성이라..과격하지 않을것 같아서,Female,18-29,Progressive,Neither close nor distant
1625,vote,체류기간 선호,Female,18-29,Progressive,Neither close nor distant
1626,hire,나이가 젊고 한국에 체류한 기간이 길어서....,Female,30-39,Conservative,Neither close nor distant
1626,neighbor,중국 체류기간이 짧음,Female,30-39,Conservative,Neither close nor distant
1626,vote,여성이라서,Female,30-39,Conservative,Neither close nor distant
1627,hire,체류기간,Female,18-29,Centrist,Somewhat distant
1627,neighbor,나이가 젊어서 입니다,Female,18-29,Centrist,Somewhat distant
1627,vote,한국 체류기간,Female,18-29,Centrist,Somewhat distant
1628,hire,여성이라서입니다,Female,18-29,Progressive,Somewhat close
1628,neighbor,신뢰,Female,18-29,Progressive,Somewhat close
1628,vote,a보다도 안정적으로 보임,Female,18-29,Progressive,Somewhat close
1630,hire,믿음이가서,Male,18-29,Centrist,Neither close nor distant
1630,neighbor,의사라서 호감,Male,18-29,Centrist,Neither close nor distant
1630,vote,믿음 신뢰성,Male,18-29,Centrist,Neither close nor distant
1631,hire,연령대,Female,60+,Centrist,Somewhat close
1631,neighbor,한국 체류기간이 길어 새로운 직장이라 하더라도 적응을 비교적 잘할 것 같다,Female,60+,Centrist,Somewhat close
1631,vote,젊은 사람이라서.,Female,60+,Centrist,Somewhat close
1632,hire,경험과 나이가 잇어 조금 더 신뢰가 간다,Female,18-29,Progressive,Somewhat close
1632,neighbor,없음,Female,18-29,Progressive,Somewhat close
1632,vote,나이가 있는 분보다 조금 더 젊은 인력을 선호할 듯 하다,Female,18-29,Progressive,Somewhat close
1633,hire,없음,Male,18-29,Centrist,Neither close nor distant
1633,neighbor,18세에 의사가 될 수 없다.,Male,18-29,Centrist,Neither close nor distant
1633,vote,없음,Male,18-29,Centrist,Neither close nor distant
1634,hire,18 세에 으사가 될 수 없다.,Female,40-49,Centrist,Very distant
1634,neighbor,노동당원이 아니어서,Female,40-49,Centrist,Very distant
1634,vote,직장 있음.,Female,40-49,Centrist,Very distant
1635,hire,A는 최근에 도착해서 정착에?,Female,60+,Centrist,Somewhat distant
1635,neighbor,그냥,Female,60+,Centrist,Somewhat distant
1635,vote,안정된 가정?,Female,60+,Centrist,Somewhat distant
1636,hire,그냥,Male,18-29,Progressive,Somewhat distant
1636,neighbor,직업이 안정적임 그런데 나이가 18세인 것이 이상함,Male,18-29,Progressive,Somewhat distant
1636,vote,그냥,Male,18-29,Progressive,Somewhat distant
1637,hire,북한을 이탈한 후 지낸 기간이 길다,Female,18-29,Centrist,Neither close nor distant
1637,neighbor,남성이므로,Female,18-29,Centrist,Neither close nor distant
1637,vote,젊음,Female,18-29,Centrist,Neither close nor distant
1638,hire,자녀가없기때문에,Male,30-39,Centrist,Somewhat distant
1638,neighbor,여자이고 직업이 의사라 일을 잘 할 것 같다.,Male,30-39,Centrist,Somewhat distant
1638,vote,자녀가없기때문에,Male,30-39,Centrist,Somewhat distant
1640,hire,한국 체류기간이 길다,Female,30-39,Centrist,Neither close nor distant
1640,neighbor,중국체류기간 확인,Female,30-39,Centrist,Neither close nor distant
1640,vote,여성 이웃이 더 안전하게 느껴진다,Female,30-39,Centrist,Neither close nor distant
1641,hire,중국체류기간 확인,Female,18-29,Centrist,Somewhat distant
1641,neighbor,한국내 체류기간,Female,18-29,Centrist,Somewhat distant
1641,vote,조선노동당원 여부,Female,18-29,Centrist,Somewhat distant
1642,hire,한국인 동료가 있어서,Male,40-49,Centrist,Very distant
1642,neighbor,무직이기 때문,Male,40-49,Centrist,Very distant
1642,vote,한국내 체류기간,Male,40-49,Centrist,Very distant
1644,hire,의사라서,Female,30-39,Centrist,Neither close nor distant
1644,neighbor,컴퓨터프로그래머라는 전문직이 있는만큼 사무능력이 뛰어날 것같아서,Female,30-39,Centrist,Neither close nor distant
1644,vote,무직이기 때문,Female,30-39,Centrist,Neither close nor distant
1645,hire,비록 무직이지만 한국 체류기간이 길어 우리나라 사정에 조금이라도 밝을 것같아서,Female,30-39,Centrist,Somewhat distant
1645,neighbor,연령,Female,30-39,Centrist,Somewhat distant
1645,vote,비록 한국 체류기간은 짧지만 중국 체류기간도 역시 짧아 중국이라는 나라의 때가 묻지 않았을 것같아서,Female,30-39,Centrist,Somewhat distant
1647,hire,현재 직업,Female,40-49,Centrist,Somewhat distant
1647,neighbor,안정적이어서,Female,40-49,Centrist,Somewhat distant
1647,vote,인맥관계,Female,40-49,Centrist,Somewhat distant
1648,hire,마음에들어서,Female,30-39,Progressive,Very close
1648,neighbor,나이가 더어려서,Female,30-39,Progressive,Very close
1648,vote,안정적이어서,Female,30-39,Progressive,Very close
1649,hire,그래도 직업이 있는 사람이여서,Female,18-29,Centrist,Somewhat close
1649,neighbor,직업,Female,18-29,Centrist,Somewhat close
1649,vote,직업이 의사여서,Female,18-29,Centrist,Somewhat close
1650,hire,직업,Male,18-29,Progressive,Neither close nor distant
1650,neighbor,고령이나 한국체류기간이 12년이고 컴퓨터 프로그래머의 기술이 있어 건강상 문제가 없으면 사무직으로 적당할것같음,Male,18-29,Progressive,Neither close nor distant
1650,vote,노동당원,Male,18-29,Progressive,Neither close nor distant
1651,hire,7년정도의 체류기간으로 우리나라에대한 이해도가 높을것이고 나이가 65세인점,Female,18-29,Centrist,Very distant
1651,neighbor,전문직,Female,18-29,Centrist,Very distant
1651,vote,27세중 중국체류12년 한국생활12년이면 북한사람이라기보다 한국 젊은이라해도 무방함 그러나 무슬림이라는 한계가 있슴,Female,18-29,Centrist,Very distant
1652,hire,현재직업,Male,30-39,Progressive,Neither close nor distant
1652,neighbor,의사라,Male,30-39,Progressive,Neither close nor distant
1652,vote,최근에 도착해서 조심스러울것 같다,Male,30-39,Progressive,Neither close nor distant
1653,hire,노동당원이아니라서,Female,60+,Conservative,Somewhat distant
1653,neighbor,한국체류기간,Female,60+,Conservative,Somewhat distant
1653,vote,의사라서,Female,60+,Conservative,Somewhat distant
1654,hire,한국체류기간,Male,60+,Progressive,Very distant
1654,neighbor,국내체류기간,Male,60+,Progressive,Very distant
1654,vote,한국체류기간,Male,60+,Progressive,Very distant
1655,hire,생활력,Female,18-29,Centrist,Neither close nor distant
1655,neighbor,직업,Female,18-29,Centrist,Neither close nor distant
1655,vote,한국 체류기간,Female,18-29,Centrist,Neither close nor distant
1656,hire,중국 거주기간과 직업,Female,18-29,Centrist,Somewhat close
1656,neighbor,한국을 이해하고 있음,Female,18-29,Centrist,Somewhat close
1656,vote,직업,Female,18-29,Centrist,Somewhat close
1657,hire,젊고 기술이 있다,Female,40-49,Centrist,Neither close nor distant
1657,neighbor,호감이 감,Female,40-49,Centrist,Neither close nor distant
1657,vote,18살에 의사가 될 수 없다,Female,40-49,Centrist,Neither close nor distant
1658,hire,호감이 감,Female,60+,Centrist,Somewhat distant
1658,neighbor,젊어서 문화를 빨리 배울것 같다,Female,60+,Centrist,Somewhat distant
1658,vote,좋아서,Female,60+,Centrist,Somewhat distant
1659,hire,한국 조직 문화에 대하여 더 잘 알것 같다,Male,30-39,Conservative,Somewhat close
1659,neighbor,a가 더 잘할꺼같음,Male,30-39,Conservative,Somewhat close
1659,vote,주변 동료가 많아서,Male,30-39,Conservative,Somewhat close
1660,hire,둘다 별로지만 a가 그나마 나은거같아서,Female,30-39,Progressive,Neither close nor distant
1660,neighbor,한국인 동료만 있다는건 좀 더 한국에 잘 적응한게 아닐까싶어서,Female,30-39,Progressive,Neither close nor distant
1660,vote,b가 더 좋아보임,Female,30-39,Progressive,Neither close nor distant
1661,hire,a가 한국을 잘 아는 더 잘 아는 사람일 가능성이 높기 때문,Female,60+,Centrist,Somewhat distant
1661,neighbor,남성  취직,Female,60+,Centrist,Somewhat distant
1661,vote,딱히 이유는 없음,Female,60+,Centrist,Somewhat distant
1663,hire,보다 젊어 발전 가능성이 있슴,Female,30-39,Centrist,Neither close nor distant
1663,neighbor,결혼을 한 상태라서,Female,30-39,Centrist,Neither close nor distant
1663,vote,전문성,Female,30-39,Centrist,Neither close nor distant
1664,hire,의사,Female,18-29,Centrist,Somewhat distant
1664,neighbor,재직 할 수 있는 기간,Female,18-29,Centrist,Somewhat distant
1664,vote,남성,Female,18-29,Centrist,Somewhat distant
1665,hire,체류기간이 길어서,Male,18-29,Centrist,Neither close nor distant
1665,neighbor,중국체류기간,Male,18-29,Centrist,Neither close nor distant
1665,vote,체류기간이 길어서,Male,18-29,Centrist,Neither close nor distant
1666,hire,한국체류기간,Female,60+,Progressive,Neither close nor distant
1666,neighbor,나이가 어린 점,Female,60+,Progressive,Neither close nor distant
1666,vote,중국체류기간,Female,60+,Progressive,Neither close nor distant
1667,hire,직업이 있는 점,Male,30-39,Centrist,Neither close nor distant
1667,neighbor,더  안정된거같아서,Male,30-39,Centrist,Neither close nor distant
1667,vote,연령대가 맞아서,Male,30-39,Centrist,Neither close nor distant
1668,hire,더  안정적으로보여,Male,18-29,Progressive,Somewhat distant
1668,neighbor,성격이 좋아보인다,Male,18-29,Progressive,Somewhat distant
1668,vote,더 안정적으로보여,Male,18-29,Progressive,Somewhat distant
1670,hire,보수적이지 않을거 같다,Female,40-49,Conservative,Neither close nor distant
1670,neighbor,연령,Female,40-49,Conservative,Neither close nor distant
1670,vote,성격이 좋아보임,Female,40-49,Conservative,Neither close nor distant
1672,hire,노동당원이 아니라서,Male,18-29,Centrist,Somewhat close
1672,neighbor,한국인 인맥에 결혼하였고 나이도 적당,Male,18-29,Centrist,Somewhat close
1672,vote,연령,Male,18-29,Centrist,Somewhat close
1673,hire,한국체류기간이 오래되 여러사정을 잘알수있을것같음,Male,40-49,Conservative,Somewhat close
1673,neighbor,안정적,Male,40-49,Conservative,Somewhat close
1673,vote,남성이고 같은연령대,Male,40-49,Conservative,Somewhat close
1674,hire,안정적,Male,40-49,Progressive,Neither close nor distant
1674,neighbor,"탈북민과 결혼 하지 아니하였고, 현재 직업이 있어서",Male,40-49,Progressive,Neither close nor distant
1674,vote,안심,Male,40-49,Progressive,Neither close nor distant
1675,hire,"조선노동당원 아니었고, 중국 체류 기간이 짧다",Male,30-39,Centrist,Somewhat distant
1675,neighbor,한국내 체류기간을 참고,Male,30-39,Centrist,Somewhat distant
1675,vote,노동단원이 아니었다,Male,30-39,Centrist,Somewhat distant
1676,hire,한국내 체류기간을 참고,Female,18-29,Conservative,Somewhat distant
1676,neighbor,오래전 탈북,Female,18-29,Conservative,Somewhat distant
1676,vote,"여자이고, 나이가 더 어려서",Female,18-29,Conservative,Somewhat distant
1677,hire,조선노동당 당원이 아니었음,Male,60+,Progressive,Neither close nor distant
1677,neighbor,신앙,Male,60+,Progressive,Neither close nor distant
1677,vote,여성,Male,60+,Progressive,Neither close nor distant
1678,hire,안정적,Female,30-39,Progressive,Somewhat distant
1678,neighbor,직업이 확실,Female,30-39,Progressive,Somewhat distant
1678,vote,온앤체류,Female,30-39,Progressive,Somewhat distant
1679,hire,직업이 확실,Female,18-29,Progressive,Neither close nor distant
1679,neighbor,여성이기 때문,Female,18-29,Progressive,Neither close nor distant
1679,vote,직업이 확실,Female,18-29,Progressive,Neither close nor distant
1680,hire,연령이 많고 전노동당당원이 아님,Male,30-39,Centrist,Very distant
1680,neighbor,"전문직,나이기 어림",Male,30-39,Centrist,Very distant
1680,vote,최근에 도착하고 나이가 있음,Male,30-39,Centrist,Very distant
1681,hire,오래살았고 자녀있음,Female,60+,Centrist,Somewhat distant
1681,neighbor,체류기간이 오래되어서 한국을 좀알것같다,Female,60+,Centrist,Somewhat distant
1681,vote,결혼,Female,60+,Centrist,Somewhat distant
1682,hire,직업적으로 안정되어서,Male,40-49,Centrist,Very distant
1682,neighbor,나이,Male,40-49,Centrist,Very distant
1682,vote,나이가 말해준다,Male,40-49,Centrist,Very distant
1683,hire,나이,Male,18-29,Progressive,Neither close nor distant
1683,neighbor,나이가 젊은,Male,18-29,Progressive,Neither close nor distant
1683,vote,나이,Male,18-29,Progressive,Neither close nor distant
1684,hire,한국 체류기간이 길다,Male,30-39,Progressive,Somewhat distant
1684,neighbor,직업적절실함,Male,30-39,Progressive,Somewhat distant
1684,vote,한국 체류기간,Male,30-39,Progressive,Somewhat distant
1685,hire,직업적 안정감,Female,18-29,Progressive,Somewhat close
1685,neighbor,일하룻 있는 나이,Female,18-29,Progressive,Somewhat close
1685,vote,직업적안정감,Female,18-29,Progressive,Somewhat close
1686,hire,중국생활에세 배운것이 있어서,Female,60+,Centrist,Neither close nor distant
1686,neighbor,친한지인이있대서,Female,60+,Centrist,Neither close nor distant
1686,vote,사회의 경험,Female,60+,Centrist,Neither close nor distant
1689,hire,한국체류기간이 더길어서,Male,18-29,Conservative,Somewhat close
1689,neighbor,체류기간,Male,18-29,Conservative,Somewhat close
1689,vote,프로그래머라서,Male,18-29,Conservative,Somewhat close
1690,hire,여성,Female,60+,Centrist,Very distant
1690,neighbor,기냥,Female,60+,Centrist,Very distant
1690,vote,의사,Female,60+,Centrist,Very distant
1691,hire,기냥,Female,40-49,Centrist,Neither close nor distant
1691,neighbor,그냥,Female,40-49,Centrist,Neither close nor distant
1691,vote,기냥,Female,40-49,Centrist,Neither close nor distant
1692,hire,그냥,Male,30-39,Conservative,Neither close nor distant
1692,neighbor,한국에 온 지 더 오래여서,Male,30-39,Conservative,Neither close nor distant
1692,vote,그냥,Male,30-39,Conservative,Neither close nor distant
1693,hire,직업이 의사라서 능력이 나을 듯 하여,Female,60+,Conservative,Neither close nor distant
1693,neighbor,나이,Female,60+,Conservative,Neither close nor distant
1693,vote,인간관계에서 지인 몇 명이라서,Female,60+,Conservative,Neither close nor distant
